,product_type,prodtype_match_tot,iteration
872,face wash,99.17910447761194,145
873,toner,98.08510638297872,145
874,toothpaste,72.0,145
875,overall,98.47727272727272,145
876,face moisturizer,98.80281690140846,146
877,face serum,99.23404255319149,146
878,face wash,99.29078014184395,146
879,toner,95.61643835616438,146
880,toothpaste,83.33333333333334,146
881,overall,98.70454545454545,146
882,face moisturizer,98.932384341637,147
883,face serum,98.55421686746988,147
884,face wash,99.47565543071161,147
885,toner,94.43037974683544,147
886,toothpaste,100.0,147
887,overall,98.5909090909091,147
888,face moisturizer,99.25675675675676,148
889,face serum,99.15966386554622,148
890,face wash,99.31818181818181,148
891,toner,96.53333333333333,148
892,toothpaste,97.14285714285712,148
893,overall,99.0,148
894,face moisturizer,99.06810035842295,149
895,face serum,99.10931174089069,149
896,face wash,99.53846153846155,149
897,toner,98.18181818181819,149
898,toothpaste,90.0,149
899,overall,99.06818181818181,149
900,face moisturizer,98.93687707641196,150
901,face serum,98.90295358649789,150
902,face wash,99.61977186311786,150
903,toner,97.26027397260275,150
904,toothpaste,80.0,150
905,overall,98.86363636363636,150
906,face moisturizer,99.25373134328359,151
907,face serum,98.57740585774059,151
908,face wash,99.1459074733096,151
909,toner,96.70588235294117,151
910,toothpaste,91.42857142857143,151
911,overall,98.72727272727273,151
912,face moisturizer,99.01315789473685,152
913,face serum,98.03571428571429,152
914,face wash,99.22178988326849,152
915,toner,98.58823529411765,152
916,toothpaste,92.0,152
917,overall,98.70454545454545,152
918,face moisturizer,98.83959044368599,153
919,face serum,97.89029535864978,153
920,face wash,99.5275590551181,153
921,toner,98.44444444444444,153
922,toothpaste,96.66666666666666,153
923,overall,98.72727272727273,153
924,face moisturizer,99.58333333333333,154
925,face serum,98.93333333333332,154
926,face wash,99.47368421052632,154
927,toner,97.44680851063829,154
928,toothpaste,85.71428571428571,154
929,overall,99.04545454545455,154
930,face moisturizer,99.07284768211922,155
931,face serum,97.96747967479675,155
932,face wash,99.39393939393939,155
933,toner,98.15384615384616,155
934,toothpaste,80.0,155
935,overall,98.72727272727273,155
936,face moisturizer,99.07473309608541,156
937,face serum,99.28888888888888,156
938,face wash,99.49820788530467,156
939,toner,95.40229885057471,156
940,toothpaste,97.5,156
941,overall,98.88636363636364,156
942,face moisturizer,98.58657243816256,157
943,face serum,98.65079365079366,157
944,face wash,99.47368421052632,157
945,toner,98.13333333333333,157
946,toothpaste,80.0,157
947,overall,98.75,157
948,face moisturizer,98.90322580645162,158
949,face serum,98.70967741935483,158
950,face wash,99.34782608695653,158
951,toner,97.6,158
952,toothpaste,70.0,158
953,overall,98.8181818181818,158
954,face moisturizer,98.2636655948553,159
955,face serum,98.18181818181819,159
956,face wash,99.39163498098858,159
957,toner,98.48484848484847,159
958,toothpaste,77.77777777777779,159
959,overall,98.38636363636363,159
960,face moisturizer,99.03780068728523,160
961,face serum,97.57085020242914,160
962,face wash,99.609375,160
963,toner,99.25925925925925,160
964,toothpaste,80.0,160
965,overall,98.70454545454545,160
966,face moisturizer,98.37455830388693,161
967,face serum,98.8936170212766,161
968,face wash,99.28057553956835,161
969,toner,95.78947368421053,161
970,toothpaste,72.5,161
971,overall,98.3409090909091,161
972,face moisturizer,98.93617021276594,162
973,face serum,99.24050632911391,162
974,face wash,99.85714285714286,162
975,toner,98.1081081081081,162
976,toothpaste,85.71428571428571,162
977,overall,99.13636363636364,162
978,face moisturizer,98.68055555555554,163
979,face serum,98.69158878504672,163
980,face wash,99.09090909090908,163
981,toner,98.84615384615385,163
982,toothpaste,82.0,163
983,overall,98.63636363636363,163
984,face moisturizer,99.58333333333333,164
985,face serum,98.1651376146789,164
986,face wash,99.42857142857143,164
987,toner,96.62650602409639,164
988,toothpaste,89.0909090909091,164
989,overall,98.77272727272727,164
990,face moisturizer,99.03448275862068,165
991,face serum,99.31558935361217,165
992,face wash,99.07563025210084,165
993,toner,97.17647058823529,165
994,toothpaste,95.0,165
995,overall,98.93181818181817,165
996,face moisturizer,99.14754098360655,166
997,face serum,98.6111111111111,166
998,face wash,99.49640287769783,166
999,toner,96.36363636363636,166
1000,toothpaste,95.0,166
1001,overall,98.86363636363636,166
1002,face moisturizer,99.56989247311829,167
1003,face serum,98.22784810126583,167
1004,face wash,99.69465648854963,167
1005,toner,98.10526315789474,167
1006,toothpaste,88.57142857142858,167
1007,overall,99.0,167
1008,face moisturizer,98.9010989010989,168
1009,face serum,99.10931174089069,168
1010,face wash,99.41176470588235,168
1011,toner,94.39024390243902,168
1012,toothpaste,96.66666666666666,168
1013,overall,98.68181818181819,168
1014,face moisturizer,98.52112676056338,169
1015,face serum,99.26530612244898,169
1016,face wash,99.6168582375479,169
1017,toner,98.82352941176471,169
1018,toothpaste,64.0,169
1019,overall,98.88636363636364,169
1020,face moisturizer,98.90784982935153,170
1021,face serum,99.1701244813278,170
1022,face wash,99.2248062015504,170
1023,toner,99.02439024390245,170
1024,toothpaste,100.0,170
1025,overall,99.09090909090908,170
1026,face moisturizer,99.39393939393939,171
1027,face serum,98.46153846153847,171
1028,face wash,99.25925925925925,171
1029,toner,97.92207792207792,171
1030,toothpaste,100.0,171
1031,overall,98.97727272727273,171
1032,face moisturizer,99.38566552901025,172
1033,face serum,97.95918367346938,172
1034,face wash,99.53488372093024,172
1035,toner,94.9367088607595,172
1036,toothpaste,80.0,172
1037,overall,98.52272727272727,172
1038,face moisturizer,99.35943060498221,173
1039,face serum,99.66386554621849,173
1040,face wash,99.53488372093024,173
1041,toner,97.08333333333334,173
1042,toothpaste,82.85714285714286,173
1043,overall,99.11363636363637,173
1044,face moisturizer,99.38356164383562,174
1045,face serum,98.93333333333332,174
1046,face wash,99.84496124031008,174
1047,toner,96.45833333333333,174
1048,toothpaste,77.77777777777779,174
1049,overall,98.86363636363636,174
1050,face moisturizer,99.25925925925925,175
1051,face serum,99.02654867256636,175
1052,face wash,99.40074906367042,175
1053,toner,97.61904761904762,175
1054,toothpaste,80.0,175
1055,overall,98.95454545454545,175
1056,face moisturizer,98.46153846153847,176
1057,face serum,98.63636363636363,176
1058,face wash,99.43262411347519,176
1059,toner,96.54320987654322,176
1060,toothpaste,78.18181818181819,176
1061,overall,98.38636363636363,176
1062,face moisturizer,98.96907216494846,177
1063,face serum,99.02834008097166,177
1064,face wash,99.51417004048582,177
1065,toner,97.01149425287356,177
1066,toothpaste,90.0,177
1067,overall,98.86363636363636,177
1068,face moisturizer,98.52631578947368,178
1069,face serum,98.65168539325843,178
1070,face wash,99.51807228915662,178
1071,toner,96.57894736842104,178
1072,toothpaste,80.0,178
1073,overall,98.61363636363636,178
1074,face moisturizer,99.2280701754386,179
1075,face serum,98.82352941176471,179
1076,face wash,99.3076923076923,179
1077,toner,97.85714285714286,179
1078,toothpaste,84.61538461538461,179
1079,overall,98.79545454545455,179
1080,face moisturizer,99.4,180
1081,face serum,99.05579399141631,180
1082,face wash,99.47169811320755,180
1083,toner,98.15789473684211,180
1084,toothpaste,86.66666666666666,180
1085,overall,99.13636363636364,180
1086,face moisturizer,99.02985074626865,181
1087,face serum,98.359375,181
1088,face wash,98.98550724637681,181
1089,toner,98.71794871794873,181
1090,toothpaste,100.0,181
1091,overall,98.79545454545455,181
1092,face moisturizer,98.2876712328767,182
1093,face serum,99.0677966101695,182
1094,face wash,99.33823529411765,182
1095,toner,97.56756756756756,182
1096,toothpaste,70.0,182
1097,overall,98.56818181818183,182
1098,face moisturizer,99.17241379310346,183
1099,face serum,98.66666666666667,183
1100,face wash,99.28571428571429,183
1101,toner,94.61538461538461,183
1102,toothpaste,88.57142857142858,183
1103,overall,98.5909090909091,183
1104,face moisturizer,99.1095890410959,184
1105,face serum,98.69565217391305,184
1106,face wash,98.39080459770115,184
1107,toner,95.26881720430109,184
1108,toothpaste,90.0,184
1109,overall,98.3409090909091,184
1110,face moisturizer,99.02777777777779,185
1111,face serum,99.23728813559322,185
1112,face wash,99.40959409594097,185
1113,toner,96.25,185
1114,toothpaste,88.00000000000001,185
1115,overall,98.88636363636364,185
1116,face moisturizer,98.92857142857142,186
1117,face serum,98.52173913043478,186
1118,face wash,99.41176470588235,186
1119,toner,95.86956521739131,186
1120,toothpaste,90.0,186
1121,overall,98.5909090909091,186
1122,face moisturizer,99.05084745762713,187
1123,face serum,99.12663755458514,187
1124,face wash,99.26470588235293,187
1125,toner,99.50617283950616,187
1126,toothpaste,80.0,187
1127,overall,99.11363636363637,187
1128,face moisturizer,99.58762886597938,188
1129,face serum,98.28054298642535,188
1130,face wash,99.58477508650519,188
1131,toner,98.88888888888889,188
1132,toothpaste,100.0,188
1133,overall,99.20454545454544,188
1134,face moisturizer,99.42446043165468,189
1135,face serum,99.31818181818181,189
1136,face wash,99.453125,189
1137,toner,94.9367088607595,189
1138,toothpaste,80.0,189
1139,overall,98.93181818181817,189
1140,face moisturizer,99.35714285714286,190
1141,face serum,99.17355371900827,190
1142,face wash,99.06810035842295,190
1143,toner,96.0,190
1144,toothpaste,91.11111111111111,190
1145,overall,98.86363636363636,190
1146,face moisturizer,98.96193771626297,191
1147,face serum,98.73949579831933,191
1148,face wash,99.25373134328359,191
1149,toner,95.27777777777779,191
1150,toothpaste,87.69230769230771,191
1151,overall,98.52272727272727,191
1152,face moisturizer,99.09090909090908,192
1153,face serum,97.86561264822134,192
1154,face wash,98.87096774193547,192
1155,toner,98.02469135802468,192
1156,toothpaste,86.66666666666666,192
1157,overall,98.4090909090909,192
1158,face moisturizer,99.23954372623575,193
1159,face serum,98.26446280991735,193
1160,face wash,99.27536231884059,193
1161,toner,97.52808988764045,193
1162,toothpaste,96.0,193
1163,overall,98.77272727272727,193
1164,face moisturizer,99.43573667711598,194
1165,face serum,98.00000000000001,194
1166,face wash,99.4890510948905,194
1167,toner,98.33333333333334,194
1168,toothpaste,91.42857142857143,194
1169,overall,98.95454545454545,194
1170,face moisturizer,99.78181818181818,195
1171,face serum,97.39837398373984,195
1172,face wash,99.02621722846442,195
1173,toner,97.83132530120483,195
1174,toothpaste,88.8888888888889,195
1175,overall,98.5909090909091,195
1176,face moisturizer,99.09407665505225,196
1177,face serum,99.08713692946058,196
1178,face wash,99.37007874015748,196
1179,toner,97.07865168539327,196
1180,toothpaste,93.33333333333333,196
1181,overall,98.9090909090909,196
1182,face moisturizer,98.51590106007068,197
1183,face serum,98.17391304347825,197
1184,face wash,99.47955390334572,197
1185,toner,96.73913043478262,197
1186,toothpaste,96.66666666666666,197
1187,overall,98.52272727272727,197
1188,face moisturizer,99.05797101449275,198
1189,face serum,98.85245901639344,198
1190,face wash,99.1044776119403,198
1191,toner,97.4712643678161,198
1192,toothpaste,84.00000000000001,198
1193,overall,98.77272727272727,198
1194,face moisturizer,99.24914675767917,199
1195,face serum,98.60655737704919,199
1196,face wash,99.15708812260536,199
1197,toner,94.87179487179486,199
1198,toothpaste,70.0,199
1199,overall,98.52272727272727,199
1200,face moisturizer,98.3941605839416,200
1201,face serum,98.36909871244636,200
1202,face wash,98.82352941176471,200
1203,toner,96.34408602150538,200
1204,toothpaste,92.5,200
1205,overall,98.25,200
1206,face moisturizer,99.5959595959596,201
1207,face serum,97.83132530120483,201
1208,face wash,99.44000000000001,201
1209,toner,97.2972972972973,201
1210,toothpaste,86.0,201
1211,overall,98.70454545454545,201
1212,face moisturizer,99.06474820143885,202
1213,face serum,98.13765182186233,202
1214,face wash,99.6309963099631,202
1215,toner,96.34146341463415,202
1216,toothpaste,90.0,202
1217,overall,98.70454545454545,202
1218,face moisturizer,98.9399293286219,203
1219,face serum,99.10714285714286,203
1220,face wash,99.17808219178083,203
1221,toner,97.72151898734178,203
1222,toothpaste,70.0,203
1223,overall,98.88636363636364,203
1224,face moisturizer,98.69565217391305,204
1225,face serum,97.95081967213115,204
1226,face wash,99.62825278810408,204
1227,toner,95.90361445783134,204
1228,toothpaste,80.0,204
1229,overall,98.3409090909091,204
1230,face moisturizer,99.4074074074074,205
1231,face serum,99.36507936507937,205
1232,face wash,99.14396887159533,205
1233,toner,98.55670103092784,205
1234,toothpaste,85.0,205
1235,overall,99.1590909090909,205
1236,face moisturizer,98.99641577060932,206
1237,face serum,99.49367088607595,206
1238,face wash,99.39622641509433,206
1239,toner,97.95454545454545,206
1240,toothpaste,78.18181818181819,206
1241,overall,98.88636363636364,206
1242,face moisturizer,99.13385826771653,207
1243,face serum,98.01801801801801,207
1244,face wash,99.29078014184395,207
1245,toner,96.14035087719299,207
1246,toothpaste,97.5,207
1247,overall,98.5,207
1248,face moisturizer,98.93081761006289,208
1249,face serum,98.87850467289721,208
1250,face wash,99.15057915057915,208
1251,toner,97.03703703703704,208
1252,toothpaste,97.5,208
1253,overall,98.79545454545455,208
1254,face moisturizer,99.21985815602837,209
1255,face serum,97.85714285714286,209
1256,face wash,99.375,209
1257,toner,95.9493670886076,209
1258,toothpaste,76.36363636363637,209
1259,overall,98.29545454545455,209
1260,face moisturizer,98.48275862068965,210
1261,face serum,98.4873949579832,210
1262,face wash,99.40520446096654,210
1263,toner,97.80821917808218,210
1264,toothpaste,88.00000000000001,210
1265,overall,98.5909090909091,210
1266,face moisturizer,98.29351535836179,211
1267,face serum,98.47457627118644,211
1268,face wash,99.04761904761905,211
1269,toner,96.23188405797102,211
1270,toothpaste,91.11111111111111,211
1271,overall,98.3409090909091,211
1272,face moisturizer,99.23566878980891,212
1273,face serum,98.7878787878788,212
1274,face wash,99.43775100401606,212
1275,toner,97.14285714285712,212
1276,toothpaste,40.0,212
1277,overall,98.84090909090911,212
1278,face moisturizer,99.12727272727273,213
1279,face serum,98.50877192982456,213
1280,face wash,99.34782608695653,213
1281,toner,96.44444444444444,213
1282,toothpaste,94.54545454545456,213
1283,overall,98.70454545454545,213
1284,face moisturizer,98.6159169550173,214
1285,face serum,98.1981981981982,214
1286,face wash,98.84057971014492,214
1287,toner,96.27906976744185,214
1288,toothpaste,80.0,214
1289,overall,98.20454545454545,214
1290,face moisturizer,98.80281690140846,215
1291,face serum,98.82845188284519,215
1292,face wash,99.38461538461539,215
1293,toner,98.91304347826087,215
1294,toothpaste,96.0,215
1295,overall,98.97727272727273,215
1296,face moisturizer,99.07801418439716,216
1297,face serum,97.68595041322314,216
1298,face wash,99.62264150943396,216
1299,toner,96.4705882352941,216
1300,toothpaste,96.66666666666666,216
1301,overall,98.5909090909091,216
1302,face moisturizer,99.26421404682276,217
1303,face serum,98.33333333333334,217
1304,face wash,98.60082304526749,217
